SA4 Name 2016,Population,National Remoteness Areas,Month,Year,Year-Month,Crash_Count,Fatality_Count,Crash_Rate,Fatality_Rate
Mornington Peninsula,312200,Major Cities of Australia,12,2018,2018-12,1,1,0.320307495,0.320307495
Mornington Peninsula,312200,Major Cities of Australia,12,2019,2019-12,2,2,0.64061499,0.64061499
Murray,122056,Inner Regional Australia,3,2019,2019-3,2,3,1.638592122,2.457888182
Murray,122056,Inner Regional Australia,4,2017,2017-4,2,2,1.638592122,1.638592122
Murray,122056,Inner Regional Australia,4,2018,2018-4,3,5,2.457888182,4.096480304
Murray,122056,Inner Regional Australia,6,2019,2019-6,1,1,0.819296061,0.819296061
Murray,122056,Inner Regional Australia,6,2020,2020-6,1,1,0.819296061,0.819296061
Murray,122056,Inner Regional Australia,6,2021,2021-6,1,1,0.819296061,0.819296061
Murray,122056,Inner Regional Australia,7,2018,2018-7,1,1,0.819296061,0.819296061
Murray,122056,Inner Regional Australia,7,2019,2019-7,1,1,0.819296061,0.819296061
Murray,122056,Inner Regional Australia,8,2017,2017-8,1,1,0.819296061,0.819296061
Murray,122056,Inner Regional Australia,8,2018,2018-8,1,1,0.819296061,0.819296061
Murray,122056,Inner Regional Australia,9,2017,2017-9,1,1,0.819296061,0.819296061
Murray,122056,Inner Regional Australia,10,2019,2019-10,1,1,0.819296061,0.819296061
Murray,122056,Inner Regional Australia,11,2016,2016-11,1,1,0.819296061,0.819296061
Murray,122056,Inner Regional Australia,12,2018,2018-12,2,2,1.638592122,1.638592122
Murray,122056,Inner Regional Australia,12,2020,2020-12,1,2,0.819296061,1.638592122
Murray,122056,Outer Regional Australia,1,2021,2021-1,1,1,0.819296061,0.819296061
Murray,122056,Outer Regional Australia,2,2016,2016-2,2,2,1.638592122,1.638592122
Murray,122056,Outer Regional Australia,2,2019,2019-2,1,2,0.819296061,1.638592122
Murray,122056,Outer Regional Australia,2,2020,2020-2,1,1,0.819296061,0.819296061
Murray,122056,Outer Regional Australia,2,2021,2021-2,1,1,0.819296061,0.819296061
Murray,122056,Outer Regional Australia,3,2016,2016-3,2,2,1.638592122,1.638592122
Murray,122056,Outer Regional Australia,3,2019,2019-3,1,1,0.819296061,0.819296061
Murray,122056,Outer Regional Australia,4,2016,2016-4,1,1,0.819296061,0.819296061
Murray,122056,Outer Regional Australia,5,2017,2017-5,1,1,0.819296061,0.819296061
Murray,122056,Outer Regional Australia,5,2020,2020-5,1,1,0.819296061,0.819296061
Murray,122056,Outer Regional Australia,5,2021,2021-5,1,1,0.819296061,0.819296061
Murray,122056,Outer Regional Australia,6,2017,2017-6,3,4,2.457888182,3.277184243
Murray,122056,Outer Regional Australia,7,2017,2017-7,1,1,0.819296061,0.819296061
Murray,122056,Outer Regional Australia,7,2018,2018-7,1,1,0.819296061,0.819296061
Murray,122056,Outer Regional Australia,7,2020,2020-7,1,1,0.819296061,0.819296061
Murray,122056,Outer Regional Australia,7,2021,2021-7,1,1,0.819296061,0.819296061
Murray,122056,Outer Regional Australia,8,2016,2016-8,1,1,0.819296061,0.819296061
Murray,122056,Outer Regional Australia,8,2018,2018-8,1,1,0.819296061,0.819296061
Murray,122056,Outer Regional Australia,8,2019,2019-8,1,1,0.819296061,0.819296061
Murray,122056,Outer Regional Australia,8,2020,2020-8,1,1,0.819296061,0.819296061
Murray,122056,Outer Regional Australia,9,2016,2016-9,1,1,0.819296061,0.819296061
Murray,122056,Outer Regional Australia,10,2019,2019-10,1,1,0.819296061,0.819296061
Murray,122056,Outer Regional Australia,10,2020,2020-10,1,1,0.819296061,0.819296061
Murray,122056,Outer Regional Australia,11,2017,2017-11,1,2,0.819296061,1.638592122
Murray,122056,Outer Regional Australia,12,2015,2015-12,1,1,0.819296061,0.819296061
Murray,122056,Outer Regional Australia,12,2018,2018-12,1,1,0.819296061,0.819296061
Murray,122056,Outer Regional Australia,12,2020,2020-12,1,1,0.819296061,0.819296061
Murray,122056,Remote Australia,3,2018,2018-3,1,1,0.819296061,0.819296061
Murray,122056,Remote Australia,4,2016,2016-4,1,1,0.819296061,0.819296061
Murray,122056,Remote Australia,5,2020,2020-5,1,1,0.819296061,0.819296061
Murray,122056,Remote Australia,6,2019,2019-6,1,1,0.819296061,0.819296061
Murray,122056,Remote Australia,7,2017,2017-7,1,2,0.819296061,1.638592122
Murray,122056,Remote Australia,7,2018,2018-7,1,1,0.819296061,0.819296061
Murray,122056,Remote Australia,8,2017,2017-8,1,1,0.819296061,0.819296061
Murray,122056,Remote Australia,10,2018,2018-10,1,1,0.819296061,0.819296061
Murray,122056,Remote Australia,10,2020,2020-10,1,1,0.819296061,0.819296061
Murray,122056,Remote Australia,11,2015,2015-11,1,1,0.819296061,0.819296061
Murray,122056,Remote Australia,11,2019,2019-11,1,1,0.819296061,0.819296061
New England and North West,186312,Inner Regional Australia,2,2018,2018-2,1,1,0.53673408,0.53673408
New England and North West,186312,Inner Regional Australia,3,2016,2016-3,1,1,0.53673408,0.53673408
New England and North West,186312,Inner Regional Australia,3,2017,2017-3,1,1,0.53673408,0.53673408
New England and North West,186312,Inner Regional Australia,3,2018,2018-3,1,1,0.53673408,0.53673408
New England and North West,186312,Inner Regional Australia,3,2019,2019-3,1,1,0.53673408,0.53673408
New England and North West,186312,Inner Regional Australia,4,2016,2016-4,2,3,1.073468161,1.610202241
New England and North West,186312,Inner Regional Australia,4,2019,2019-4,1,1,0.53673408,0.53673408
New England and North West,186312,Inner Regional Australia,5,2021,2021-5,1,1,0.53673408,0.53673408
New England and North West,186312,Inner Regional Australia,7,2017,2017-7,1,1,0.53673408,0.53673408
New England and North West,186312,Inner Regional Australia,7,2020,2020-7,1,1,0.53673408,0.53673408
New England and North West,186312,Inner Regional Australia,7,2021,2021-7,1,1,0.53673408,0.53673408
New England and North West,186312,Inner Regional Australia,8,2017,2017-8,1,1,0.53673408,0.53673408
New England and North West,186312,Inner Regional Australia,8,2019,2019-8,1,1,0.53673408,0.53673408
New England and North West,186312,Inner Regional Australia,8,2020,2020-8,1,1,0.53673408,0.53673408
New England and North West,186312,Inner Regional Australia,8,2021,2021-8,1,1,0.53673408,0.53673408
New England and North West,186312,Inner Regional Australia,9,2016,2016-9,1,1,0.53673408,0.53673408
New England and North West,186312,Inner Regional Australia,9,2018,2018-9,1,1,0.53673408,0.53673408
New England and North West,186312,Inner Regional Australia,10,2015,2015-10,1,1,0.53673408,0.53673408
New England and North West,186312,Inner Regional Australia,10,2017,2017-10,1,1,0.53673408,0.53673408
New England and North West,186312,Inner Regional Australia,10,2018,2018-10,1,1,0.53673408,0.53673408
New England and North West,186312,Inner Regional Australia,12,2015,2015-12,1,1,0.53673408,0.53673408
New England and North West,186312,Outer Regional Australia,1,2015,2015-1,1,1,0.53673408,0.53673408
New England and North West,186312,Outer Regional Australia,1,2017,2017-1,1,1,0.53673408,0.53673408
New England and North West,186312,Outer Regional Australia,1,2018,2018-1,4,4,2.146936322,2.146936322
New England and North West,186312,Outer Regional Australia,1,2019,2019-1,2,3,1.073468161,1.610202241
New England and North West,186312,Outer Regional Australia,2,2015,2015-2,2,2,1.073468161,1.073468161
New England and North West,186312,Outer Regional Australia,2,2018,2018-2,2,2,1.073468161,1.073468161
New England and North West,186312,Outer Regional Australia,2,2019,2019-2,2,2,1.073468161,1.073468161
New England and North West,186312,Outer Regional Australia,2,2021,2021-2,2,2,1.073468161,1.073468161
New England and North West,186312,Outer Regional Australia,3,2016,2016-3,2,2,1.073468161,1.073468161
New England and North West,186312,Outer Regional Australia,3,2017,2017-3,1,1,0.53673408,0.53673408
New England and North West,186312,Outer Regional Australia,3,2020,2020-3,3,3,1.610202241,1.610202241
New England and North West,186312,Outer Regional Australia,3,2021,2021-3,2,2,1.073468161,1.073468161
New England and North West,186312,Outer Regional Australia,4,2016,2016-4,2,2,1.073468161,1.073468161
New England and North West,186312,Outer Regional Australia,4,2017,2017-4,3,3,1.610202241,1.610202241
New England and North West,186312,Outer Regional Australia,4,2018,2018-4,2,2,1.073468161,1.073468161
New England and North West,186312,Outer Regional Australia,4,2019,2019-4,1,1,0.53673408,0.53673408
New England and North West,186312,Outer Regional Australia,5,2015,2015-5,3,3,1.610202241,1.610202241
New England and North West,186312,Outer Regional Australia,5,2017,2017-5,2,4,1.073468161,2.146936322
New England and North West,186312,Outer Regional Australia,5,2019,2019-5,1,1,0.53673408,0.53673408
New England and North West,186312,Outer Regional Australia,5,2020,2020-5,1,1,0.53673408,0.53673408
New England and North West,186312,Outer Regional Australia,5,2021,2021-5,3,3,1.610202241,1.610202241
New England and North West,186312,Outer Regional Australia,6,2016,2016-6,1,2,0.53673408,1.073468161
New England and North West,186312,Outer Regional Australia,6,2017,2017-6,1,1,0.53673408,0.53673408
New England and North West,186312,Outer Regional Australia,6,2018,2018-6,2,2,1.073468161,1.073468161
New England and North West,186312,Outer Regional Australia,6,2019,2019-6,1,1,0.53673408,0.53673408
New England and North West,186312,Outer Regional Australia,6,2020,2020-6,2,2,1.073468161,1.073468161
New England and North West,186312,Outer Regional Australia,6,2021,2021-6,1,1,0.53673408,0.53673408
New England and North West,186312,Outer Regional Australia,7,2016,2016-7,4,6,2.146936322,3.220404483
New England and North West,186312,Outer Regional Australia,7,2017,2017-7,4,6,2.146936322,3.220404483
New England and North West,186312,Outer Regional Australia,7,2018,2018-7,3,3,1.610202241,1.610202241
New England and North West,186312,Outer Regional Australia,7,2020,2020-7,2,2,1.073468161,1.073468161
New England and North West,186312,Outer Regional Australia,8,2015,2015-8,3,3,1.610202241,1.610202241
New England and North West,186312,Outer Regional Australia,8,2016,2016-8,1,1,0.53673408,0.53673408
New England and North West,186312,Outer Regional Australia,8,2017,2017-8,2,2,1.073468161,1.073468161
New England and North West,186312,Outer Regional Australia,8,2018,2018-8,3,3,1.610202241,1.610202241
New England and North West,186312,Outer Regional Australia,8,2020,2020-8,1,1,0.53673408,0.53673408
New England and North West,186312,Outer Regional Australia,9,2015,2015-9,2,3,1.073468161,1.610202241
New England and North West,186312,Outer Regional Australia,9,2016,2016-9,2,3,1.073468161,1.610202241
New England and North West,186312,Outer Regional Australia,9,2017,2017-9,1,1,0.53673408,0.53673408
New England and North West,186312,Outer Regional Australia,9,2018,2018-9,2,2,1.073468161,1.073468161
New England and North West,186312,Outer Regional Australia,9,2019,2019-9,1,1,0.53673408,0.53673408
New England and North West,186312,Outer Regional Australia,9,2020,2020-9,1,2,0.53673408,1.073468161
New England and North West,186312,Outer Regional Australia,10,2015,2015-10,1,1,0.53673408,0.53673408
New England and North West,186312,Outer Regional Australia,10,2016,2016-10,3,5,1.610202241,2.683670402
New England and North West,186312,Outer Regional Australia,10,2017,2017-10,3,3,1.610202241,1.610202241
New England and North West,186312,Outer Regional Australia,10,2018,2018-10,1,1,0.53673408,0.53673408
New England and North West,186312,Outer Regional Australia,10,2020,2020-10,1,1,0.53673408,0.53673408
New England and North West,186312,Outer Regional Australia,11,2015,2015-11,3,4,1.610202241,2.146936322
New England and North West,186312,Outer Regional Australia,11,2017,2017-11,1,1,0.53673408,0.53673408
New England and North West,186312,Outer Regional Australia,11,2018,2018-11,1,1,0.53673408,0.53673408
New England and North West,186312,Outer Regional Australia,11,2020,2020-11,1,1,0.53673408,0.53673408
New England and North West,186312,Outer Regional Australia,12,2015,2015-12,2,3,1.073468161,1.610202241
New England and North West,186312,Outer Regional Australia,12,2016,2016-12,1,1,0.53673408,0.53673408
New England and North West,186312,Outer Regional Australia,12,2017,2017-12,2,2,1.073468161,1.073468161
New England and North West,186312,Outer Regional Australia,12,2018,2018-12,3,3,1.610202241,1.610202241
New England and North West,186312,Outer Regional Australia,12,2020,2020-12,3,3,1.610202241,1.610202241
New England and North West,186312,Remote Australia,1,2019,2019-1,1,1,0.53673408,0.53673408
New England and North West,186312,Remote Australia,3,2019,2019-3,1,1,0.53673408,0.53673408
New England and North West,186312,Remote Australia,9,2020,2020-9,1,1,0.53673408,0.53673408
Newcastle and Lake Macquarie,382537,Inner Regional Australia,1,2018,2018-1,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Inner Regional Australia,2,2017,2017-2,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Inner Regional Australia,3,2020,2020-3,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Inner Regional Australia,5,2015,2015-5,1,2,0.261412622,0.522825243
Newcastle and Lake Macquarie,382537,Inner Regional Australia,7,2016,2016-7,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Inner Regional Australia,7,2021,2021-7,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Inner Regional Australia,8,2015,2015-8,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Inner Regional Australia,8,2019,2019-8,2,2,0.522825243,0.522825243
Newcastle and Lake Macquarie,382537,Inner Regional Australia,10,2020,2020-10,2,2,0.522825243,0.522825243
Newcastle and Lake Macquarie,382537,Inner Regional Australia,12,2015,2015-12,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Inner Regional Australia,12,2017,2017-12,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Major Cities of Australia,1,2015,2015-1,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Major Cities of Australia,1,2016,2016-1,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Major Cities of Australia,1,2017,2017-1,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Major Cities of Australia,1,2018,2018-1,3,3,0.784237865,0.784237865
Newcastle and Lake Macquarie,382537,Major Cities of Australia,1,2020,2020-1,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Major Cities of Australia,2,2016,2016-2,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Major Cities of Australia,3,2015,2015-3,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Major Cities of Australia,3,2016,2016-3,3,3,0.784237865,0.784237865
Newcastle and Lake Macquarie,382537,Major Cities of Australia,3,2018,2018-3,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Major Cities of Australia,3,2019,2019-3,2,2,0.522825243,0.522825243
Newcastle and Lake Macquarie,382537,Major Cities of Australia,3,2021,2021-3,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Major Cities of Australia,4,2016,2016-4,3,3,0.784237865,0.784237865
Newcastle and Lake Macquarie,382537,Major Cities of Australia,4,2017,2017-4,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Major Cities of Australia,4,2018,2018-4,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Major Cities of Australia,4,2019,2019-4,2,2,0.522825243,0.522825243
Newcastle and Lake Macquarie,382537,Major Cities of Australia,4,2020,2020-4,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Major Cities of Australia,4,2021,2021-4,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Major Cities of Australia,5,2016,2016-5,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Major Cities of Australia,5,2017,2017-5,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Major Cities of Australia,5,2019,2019-5,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Major Cities of Australia,6,2015,2015-6,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Major Cities of Australia,6,2016,2016-6,3,3,0.784237865,0.784237865
Newcastle and Lake Macquarie,382537,Major Cities of Australia,6,2018,2018-6,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Major Cities of Australia,6,2019,2019-6,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Major Cities of Australia,7,2015,2015-7,3,3,0.784237865,0.784237865
Newcastle and Lake Macquarie,382537,Major Cities of Australia,7,2017,2017-7,3,3,0.784237865,0.784237865
Newcastle and Lake Macquarie,382537,Major Cities of Australia,7,2019,2019-7,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Major Cities of Australia,7,2020,2020-7,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Major Cities of Australia,7,2021,2021-7,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Major Cities of Australia,8,2016,2016-8,3,3,0.784237865,0.784237865
Newcastle and Lake Macquarie,382537,Major Cities of Australia,8,2017,2017-8,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Major Cities of Australia,8,2018,2018-8,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Major Cities of Australia,8,2019,2019-8,2,2,0.522825243,0.522825243
Newcastle and Lake Macquarie,382537,Major Cities of Australia,8,2020,2020-8,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Major Cities of Australia,8,2021,2021-8,1,1,0.261412622,0.261412622
Newcastle and Lake Macquarie,382537,Major Cities of Australia,9,2015,2015-9,2,2,0.522825243,0.522825243
